p1_diffp,p1_distance_run,p1_win_streak,p1_unf_err,p1_serve,p1_ace,elapsed_time,p1_net_pt_won,p1_label,p1_diffp_lag1,p1_diffp_lag2,p1_diffp_lag3,p1_distance_run_lag1,p1_distance_run_lag2,p1_distance_run_lag3,p1_win_streak_lag1,p1_win_streak_lag2,p1_win_streak_lag3,p1_unf_err_lag1,p1_unf_err_lag2,p1_unf_err_lag3,p1_serve_lag1,p1_serve_lag2,p1_serve_lag3,p1_ace_lag1,p1_ace_lag2,p1_ace_lag3,elapsed_time_lag1,elapsed_time_lag2,elapsed_time_lag3,p1_net_pt_won_lag1,p1_net_pt_won_lag2,p1_net_pt_won_lag3
0.5,0.04443831821574336,0.0,1.0,1.0,0.0,0.0026388251491509867,0.0,0,1.0,0.0,-1.0,5.126,18.129,2.506,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,28.0,19.0,28.0,0.0,1.0,0.0
0.4,0.07868991346328408,0.0,0.0,1.0,0.0,0.0030977512620468106,0.0,0,0.0,1.0,0.0,6.609,5.126,18.129,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,23.0,28.0,19.0,0.0,0.0,1.0
0.5,0.005345508092225143,0.0,0.0,0.0,0.0,0.0060807709958696655,0.0,0,-1.0,0.0,1.0,11.703,6.609,5.126,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,27.0,23.0,28.0,0.0,0.0,0.0
0.4,0.006320474976970609,0.0,0.0,0.0,0.0,0.0016062413951353832,0.0,0,0.0,-1.0,0.0,0.795,11.703,6.609,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,53.0,27.0,23.0,0.0,0.0,0.0
0.3,0.02626359070217787,0.0,0.0,0.0,0.0,0.0013767783386874712,0.0,0,-1.0,0.0,-1.0,0.94,0.795,11.703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,53.0,27.0,0.0,0.0,0.0
0.19999999999999996,0.11875769047154776,0.0,0.0,0.0,0.0,0.001950435979807251,1.0,1,-2.0,-1.0,0.0,3.906,0.94,0.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,53.0,0.0,0.0,0.0
0.3,0.0071340680325168255,0.16666666666666666,0.0,0.0,0.0,0.00424506654428637,0.0,0,-3.0,-2.0,-1.0,17.662,3.906,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,12.0,14.0,1.0,0.0,0.0
0.5,0.06033364039186945,0.0,0.0,1.0,0.0,0.0048187241854061496,0.0,0,-2.0,-3.0,-2.0,1.061,17.662,3.906,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,17.0,12.0,0.0,1.0,0.0
0.4,0.0049487974287769874,0.0,0.0,1.0,0.0,0.002524093620927031,0.0,1,0.0,-2.0,-3.0,8.973,1.061,17.662,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,37.0,17.0,0.0,0.0,1.0
0.5,0.02059533495155423,0.16666666666666666,0.0,1.0,0.0,0.0024093620927030748,0.0,0,-1.0,0.0,-2.0,0.736,8.973,1.061,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,22.0,42.0,37.0,0.0,0.0,0.0
0.4,0.3281940251339739,0.0,0.0,1.0,0.0,0.002524093620927031,1.0,1,0.0,-1.0,0.0,3.063,0.736,8.973,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,21.0,22.0,42.0,0.0,0.0,0.0
0.5,0.026182903787578246,0.16666666666666666,0.0,1.0,0.0,0.005048187241854062,0.0,1,-1.0,0.0,-1.0,48.81,3.063,0.736,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,22.0,21.0,22.0,1.0,0.0,0.0
0.6,0.0564068772146877,0.3333333333333333,0.0,1.0,0.0,0.002294630564479119,0.0,1,0.0,-1.0,0.0,3.894,48.81,3.063,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,44.0,22.0,21.0,0.0,1.0,0.0
0.5,0.01772422557371758,0.0,0.0,0.0,0.0,0.01158788435061955,0.0,0,1.0,0.0,-1.0,8.389,3.894,48.81,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,20.0,44.0,22.0,0.0,0.0,1.0
0.4,0.04137893937050758,0.0,1.0,0.0,0.0,0.0014915098669114272,0.0,0,0.0,1.0,0.0,2.636,8.389,3.894,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,101.0,20.0,44.0,0.0,0.0,0.0
0.3,0.04355748606469745,0.0,0.0,0.0,0.0,0.0030977512620468106,0.0,0,-1.0,0.0,1.0,6.154,2.636,8.389,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,101.0,20.0,0.0,0.0,0.0
0.19999999999999996,0.007080276756117075,0.0,0.0,0.0,0.0,0.0018357044515832951,0.0,0,-2.0,-1.0,0.0,6.478,6.154,2.636,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,13.0,101.0,0.0,0.0,0.0
0.5,0.01141047450629694,0.0,0.0,1.0,0.0,0.0035566773749426345,0.0,1,-3.0,-2.0,-1.0,1.053,6.478,6.154,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,27.0,13.0,0.0,0.0,0.0
0.6,0.07431937225580441,0.16666666666666666,0.0,1.0,0.0,0.0018357044515832951,0.0,1,0.0,-3.0,-2.0,1.697,1.053,6.478,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,16.0,27.0,0.0,0.0,0.0
0.7,0.07324354672780942,0.3333333333333333,0.0,1.0,0.0,0.0024093620927030748,0.0,0,1.0,0.0,-3.0,11.053,1.697,1.053,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,31.0,16.0,0.0,0.0,0.0
0.6,0.022673023002494568,0.0,0.0,1.0,0.0,0.0029830197338228544,0.0,1,2.0,1.0,0.0,10.893,11.053,1.697,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,21.0,16.0,31.0,0.0,0.0,0.0
0.7,0.05648084021973736,0.16666666666666666,0.0,1.0,0.0,0.0036714089031665903,0.0,0,1.0,2.0,1.0,3.372,10.893,11.053,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,26.0,21.0,16.0,0.0,0.0,0.0
0.6,0.04560827847743792,0.0,0.0,1.0,0.0,0.0026388251491509867,0.0,0,2.0,1.0,2.0,8.4,3.372,10.893,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,32.0,26.0,21.0,0.0,0.0,0.0
0.5,0.02769578343632121,0.0,0.0,1.0,0.0,0.004015603487838458,0.0,1,1.0,2.0,1.0,6.783,8.4,3.372,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,23.0,32.0,26.0,0.0,0.0,0.0
0.6,0.0457629283970872,0.16666666666666666,0.0,1.0,0.0,0.002065167508031207,0.0,0,0.0,1.0,2.0,4.119,6.783,8.4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,35.0,23.0,32.0,0.0,0.0,0.0
0.5,0.08226030943431747,0.0,0.0,1.0,0.0,0.0027535566773749425,0.0,1,1.0,0.0,1.0,6.806,4.119,6.783,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,18.0,35.0,23.0,0.0,0.0,0.0
0.6,0.01994983963475723,0.16666666666666666,0.0,1.0,0.0,0.0033272143184947226,0.0,1,0.0,1.0,0.0,12.234,6.806,4.119,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,24.0,18.0,35.0,0.0,0.0,0.0
0.5,0.17429045944473953,0.0,0.0,0.0,0.0,0.01021110601193208,0.0,0,1.0,0.0,1.0,2.967,12.234,6.806,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,29.0,24.0,18.0,0.0,0.0,0.0
0.4,0.005527053650074298,0.0,0.0,0.0,0.0,0.004474529600734282,0.0,0,0.0,1.0,0.0,25.921,2.967,12.234,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,89.0,29.0,24.0,0.0,0.0,0.0
0.3,0.09018779879373062,0.0,0.0,0.0,0.0,0.0018357044515832951,0.0,0,-1.0,0.0,1.0,0.822,25.921,2.967,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39.0,89.0,29.0,0.0,0.0,0.0
0.19999999999999996,0.08963643821063318,0.0,0.0,0.0,0.0,0.003786140431390546,0.0,0,-2.0,-1.0,0.0,13.413,0.822,25.921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,39.0,89.0,0.0,0.0,0.0
0.5,0.06689617611263893,0.0,0.0,1.0,0.0,0.005507113354749885,0.0,0,-3.0,-2.0,-1.0,13.331,13.413,0.822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,16.0,39.0,0.0,0.0,0.0
0.4,0.026303934159477682,0.0,0.0,1.0,0.0,0.00424506654428637,0.0,1,0.0,-3.0,-2.0,9.949,13.331,13.413,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.0,33.0,16.0,0.0,0.0,0.0
0.5,0.022121662419397132,0.16666666666666666,0.0,1.0,0.0,0.0034419458467186783,0.0,0,-1.0,0.0,-3.0,3.912,9.949,13.331,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0,48.0,33.0,0.0,0.0,0.0
0.4,0.02138875627845054,0.0,0.0,1.0,0.0,0.0036714089031665903,0.0,1,0.0,-1.0,0.0,3.29,3.912,9.949,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,30.0,37.0,48.0,0.0,0.0,0.0
0.5,0.07548933251749897,0.16666666666666666,0.0,1.0,0.0,0.002179899036255163,0.0,1,-1.0,0.0,-1.0,3.181,3.29,3.912,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,32.0,30.0,37.0,0.0,0.0,0.0
0.6,0.021718227846399006,0.3333333333333333,0.0,1.0,0.0,0.002294630564479119,0.0,1,0.0,-1.0,0.0,11.227,3.181,3.29,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,19.0,32.0,30.0,0.0,0.0,0.0
0.5,0.006764253007268546,0.0,0.0,0.0,0.0,0.010899495181275814,0.0,0,1.0,0.0,-1.0,3.23,11.227,3.181,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,20.0,19.0,32.0,0.0,0.0,0.0
0.4,0.007087000665667045,0.0,0.0,0.0,0.0,0.0018357044515832951,0.0,0,0.0,1.0,0.0,1.006,3.23,11.227,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,95.0,20.0,19.0,0.0,0.0,0.0
0.3,0.049185398358021284,0.0,0.0,0.0,0.0,0.0016062413951353832,0.0,1,-1.0,0.0,1.0,1.054,1.006,3.23,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,95.0,20.0,0.0,0.0,0.0
0.4,0.0018087316689415892,0.16666666666666666,0.0,0.0,0.0,0.002065167508031207,0.0,1,-2.0,-1.0,0.0,7.315,1.054,1.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,95.0,0.0,0.0,0.0
0.5,0.03657806795182991,0.3333333333333333,0.0,0.0,0.0,0.003786140431390546,0.0,0,-1.0,-2.0,-1.0,0.269,7.315,1.054,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,14.0,16.0,0.0,0.0,0.0
0.4,0.03770768475622465,0.0,0.0,0.0,0.0,0.002294630564479119,0.0,0,0.0,-1.0,-2.0,5.44,0.269,7.315,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,18.0,14.0,0.0,0.0,0.0
0.5,0.0052446494489756116,0.0,0.0,1.0,1.0,0.003786140431390546,0.0,1,-1.0,0.0,-1.0,5.608,5.44,0.269,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,33.0,18.0,0.0,0.0,0.0
0.6,0.06904782716862892,0.16666666666666666,0.0,1.0,0.0,0.0018357044515832951,0.0,0,0.0,-1.0,0.0,0.78,5.608,5.44,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,33.0,20.0,33.0,0.0,0.0,0.0
0.5,0.13729550910081156,0.0,0.0,1.0,0.0,0.0035566773749426345,1.0,1,1.0,0.0,-1.0,10.269,0.78,5.608,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,16.0,33.0,20.0,0.0,0.0,0.0
0.6,0.07371422039630722,0.16666666666666666,0.0,1.0,0.0,0.004589261128958238,0.0,1,0.0,1.0,0.0,20.419,10.269,0.78,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,31.0,16.0,33.0,1.0,0.0,0.0
0.7,0.03920039267631771,0.3333333333333333,0.0,1.0,0.0,0.003900871959614502,0.0,1,1.0,0.0,1.0,10.963,20.419,10.269,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,40.0,31.0,16.0,0.0,1.0,0.0
0.5,0.0720197951897151,0.0,0.0,0.0,0.0,0.01101422670949977,1.0,1,2.0,1.0,0.0,5.83,10.963,20.419,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,34.0,40.0,31.0,0.0,0.0,1.0
0.6,0.07204669082791497,0.16666666666666666,0.0,0.0,0.0,0.003786140431390546,0.0,0,0.0,2.0,1.0,10.711,5.83,10.963,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,96.0,34.0,40.0,1.0,0.0,0.0
0.5,0.10944507574484108,0.0,0.0,0.0,0.0,0.0036714089031665903,0.0,1,1.0,0.0,2.0,10.715,10.711,5.83,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,96.0,34.0,0.0,1.0,0.0
0.6,0.06760218661538564,0.16666666666666666,0.0,0.0,0.0,0.0033272143184947226,0.0,1,0.0,1.0,0.0,16.277,10.715,10.711,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,33.0,96.0,0.0,0.0,1.0
0.7,0.0058027339416230166,0.3333333333333333,0.0,0.0,0.0,0.004589261128958238,0.0,0,1.0,0.0,1.0,10.054,16.277,10.715,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,32.0,33.0,0.0,0.0,0.0
0.6,0.04822387929237575,0.0,0.0,0.0,0.0,0.0018357044515832951,0.0,0,2.0,1.0,0.0,0.863,10.054,16.277,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,29.0,32.0,0.0,0.0,0.0
0.5,0.06610275478574261,0.0,0.0,0.0,0.0,0.0048187241854061496,1.0,1,1.0,2.0,1.0,7.172,0.863,10.054,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,40.0,29.0,0.0,0.0,0.0
0.6,0.022404066620495818,0.16666666666666666,0.0,0.0,0.0,0.00424506654428637,0.0,0,0.0,1.0,2.0,9.831,7.172,0.863,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,16.0,40.0,1.0,0.0,0.0
0.5,0.05878714119537663,0.0,0.0,0.0,0.0,0.010784763653051858,0.0,0,1.0,0.0,1.0,3.332,9.831,7.172,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,42.0,16.0,0.0,1.0,0.0
0.4,0.006636498725819139,0.0,0.0,0.0,0.0,0.002065167508031207,0.0,0,0.0,1.0,0.0,8.743,3.332,9.831,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,37.0,42.0,0.0,0.0,1.0
0.5,0.047860788176677445,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.0,0.0,1.0,0.987,8.743,3.332,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,94.0,37.0,0.0,0.0,0.0
0.4,0.0466235888194832,0.0,0.0,0.0,0.0,0.004015603487838458,0.0,0,0.0,-1.0,0.0,7.118,0.987,8.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,94.0,0.0,0.0,0.0
0.3,0.09311269944796702,0.0,0.0,0.0,0.0,0.0024093620927030748,0.0,1,-1.0,0.0,-1.0,6.934,7.118,0.987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,18.0,0.0,0.0,0.0
0.4,0.07407731151200553,0.16666666666666666,0.0,0.0,0.0,0.0032124827902707664,0.0,0,-2.0,-1.0,0.0,13.848,6.934,7.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,35.0,0.0,0.0,0.0,0.0
0.3,0.02600808213927906,0.0,0.0,0.0,0.0,0.0027535566773749425,0.0,0,-1.0,-2.0,-1.0,11.017,13.848,6.934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,21.0,35.0,0.0,0.0,0.0
0.5,0.3988219710468454,0.0,1.0,1.0,0.0,0.005392381826525929,0.0,0,-2.0,-1.0,-2.0,3.868,11.017,13.848,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,28.0,21.0,0.0,0.0,0.0
0.4,0.12439905058397153,0.0,0.0,1.0,0.0,0.004933455713630105,0.0,0,0.0,-2.0,-1.0,59.314,3.868,11.017,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47.0,24.0,28.0,0.0,0.0,0.0
0.3,0.2239532553808086,0.0,0.0,1.0,0.0,0.004589261128958238,0.0,0,-1.0,0.0,-2.0,18.501,59.314,3.868,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,43.0,47.0,24.0,0.0,0.0,0.0
0.19999999999999996,0.051753931806109335,0.0,0.0,1.0,0.0,0.005048187241854062,0.0,1,-2.0,-1.0,0.0,33.307,18.501,59.314,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,40.0,43.0,47.0,0.0,0.0,0.0
0.3,0.030082771326560113,0.16666666666666666,0.0,1.0,0.0,0.00424506654428637,0.0,1,-3.0,-2.0,-1.0,7.697,33.307,18.501,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,44.0,40.0,43.0,0.0,0.0,0.0
0.4,0.1770472623602267,0.3333333333333333,0.0,1.0,0.0,0.0027535566773749425,0.0,1,-2.0,-3.0,-2.0,4.474,7.697,33.307,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,37.0,44.0,40.0,0.0,0.0,0.0
0.5,0.08080794497152424,0.5,0.0,1.0,0.0,0.005507113354749885,0.0,1,-1.0,-2.0,-3.0,26.331,4.474,7.697,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,24.0,37.0,44.0,0.0,0.0,0.0
0.6,0.004478123760279176,0.6666666666666666,0.0,1.0,1.0,0.00424506654428637,0.0,1,0.0,-1.0,-2.0,12.018,26.331,4.474,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,48.0,24.0,37.0,0.0,0.0,0.0
0.5,0.1431856538665842,0.0,0.0,0.0,0.0,0.0032124827902707664,0.0,0,1.0,0.0,-1.0,0.666,12.018,26.331,4.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,37.0,48.0,24.0,0.0,0.0,0.0
0.4,0.040901541792459806,0.0,0.0,0.0,0.0,0.0048187241854061496,0.0,0,0.0,1.0,0.0,21.295,0.666,12.018,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,28.0,37.0,48.0,0.0,0.0,0.0
0.3,0.11971920953719328,0.0,0.0,0.0,0.0,0.0048187241854061496,0.0,0,-1.0,0.0,1.0,6.083,21.295,0.666,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,42.0,28.0,37.0,0.0,0.0,0.0
0.19999999999999996,0.12533367401141718,0.0,1.0,0.0,0.0,0.004703992657182194,0.0,0,-2.0,-1.0,0.0,17.805,6.083,21.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,28.0,0.0,0.0,0.0
0.5,0.21527268815179895,0.0,0.0,1.0,0.0,0.013079394217530977,0.0,0,-3.0,-2.0,-1.0,18.64,17.805,6.083,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,42.0,42.0,0.0,0.0,0.0
0.4,0.052083403374057806,0.0,0.0,1.0,0.0,0.004703992657182194,0.0,1,0.0,-3.0,-2.0,32.016,18.64,17.805,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,114.0,41.0,42.0,0.0,0.0,0.0
0.5,0.07994056063957826,0.16666666666666666,0.0,1.0,0.0,0.002524093620927031,0.0,1,-1.0,0.0,-3.0,7.746,32.016,18.64,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,41.0,114.0,41.0,0.0,0.0,0.0
0.6,0.0857432945812013,0.3333333333333333,1.0,1.0,0.0,0.00424506654428637,0.0,0,0.0,-1.0,0.0,11.889,7.746,32.016,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,22.0,41.0,114.0,0.0,0.0,0.0
0.5,0.00440416075522952,0.0,0.0,1.0,1.0,0.0030977512620468106,0.0,1,1.0,0.0,-1.0,12.752,11.889,7.746,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,37.0,22.0,41.0,0.0,0.0,0.0
0.6,0.12502437417211862,0.16666666666666666,0.0,1.0,0.0,0.0036714089031665903,0.0,1,0.0,1.0,0.0,0.655,12.752,11.889,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,27.0,37.0,22.0,0.0,0.0,0.0
0.5,0.23104025604647563,0.0,0.0,0.0,0.0,0.005507113354749885,0.0,0,1.0,0.0,1.0,18.594,0.655,12.752,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,32.0,27.0,37.0,0.0,0.0,0.0
0.4,0.17683882116417768,0.0,0.0,0.0,0.0,0.004359798072510326,0.0,0,0.0,1.0,0.0,34.361,18.594,0.655,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,48.0,32.0,27.0,0.0,0.0,0.0
0.3,0.06179945267376263,0.0,0.0,0.0,0.0,0.005851307939421753,0.0,0,-1.0,0.0,1.0,26.3,34.361,18.594,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,48.0,32.0,0.0,0.0,0.0
0.19999999999999996,0.06500675752909771,0.0,0.0,0.0,0.0,0.002294630564479119,0.0,1,-2.0,-1.0,0.0,9.191,26.3,34.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,38.0,48.0,0.0,0.0,0.0
0.3,0.05447711517384668,0.16666666666666666,0.0,0.0,0.0,0.004474529600734282,0.0,0,-3.0,-2.0,-1.0,9.668,9.191,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,51.0,38.0,0.0,0.0,0.0
0.5,0.06444867303645031,0.0,0.0,1.0,0.0,0.011932078935291418,0.0,1,-2.0,-3.0,-2.0,8.102,9.668,9.191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,20.0,51.0,0.0,0.0,0.0
0.6,0.057085992079234545,0.16666666666666666,1.0,1.0,0.0,0.0027535566773749425,0.0,0,0.0,-2.0,-3.0,9.585,8.102,9.668,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,104.0,39.0,20.0,0.0,0.0,0.0
0.5,0.3162523617732294,0.0,0.0,1.0,0.0,0.003786140431390546,0.0,1,1.0,0.0,-2.0,8.49,9.585,8.102,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,24.0,104.0,39.0,0.0,0.0,0.0
0.6,0.2304014846392286,0.16666666666666666,0.0,1.0,0.0,0.004933455713630105,0.0,0,0.0,1.0,0.0,47.034,8.49,9.585,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,33.0,24.0,104.0,0.0,0.0,0.0
0.5,0.04513760480894011,0.0,0.0,1.0,0.0,0.01021110601193208,0.0,0,1.0,0.0,1.0,34.266,47.034,8.49,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,43.0,33.0,24.0,0.0,0.0,0.0
0.4,0.6319197434156114,0.0,1.0,1.0,0.0,0.0035566773749426345,0.0,0,0.0,1.0,0.0,6.713,34.266,47.034,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,89.0,43.0,33.0,0.0,0.0,0.0
0.5,0.0580407872353301,0.0,0.0,0.0,0.0,0.01101422670949977,0.0,0,-1.0,0.0,1.0,93.981,6.713,34.266,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,31.0,89.0,43.0,0.0,0.0,0.0
0.4,0.04058551804361127,0.0,0.0,0.0,0.0,0.0030977512620468106,0.0,0,0.0,-1.0,0.0,8.632,93.981,6.713,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,96.0,31.0,89.0,0.0,0.0,0.0
0.3,0.12534039792096713,0.0,0.0,0.0,0.0,0.002524093620927031,0.0,1,-1.0,0.0,-1.0,6.036,8.632,93.981,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,96.0,31.0,0.0,0.0,0.0
